id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,fccs,fccs_number
WF317,Wildfires,40.52,-111.821,WF,1.0,201608010000Z,10.0,UT,USA,49035,2810001000,0.2,0.8,1.3,0.5,0.5,0.0,0.2,0.09,5.0,0.5,0.01,7.0,8.0,9.0,12.0,80.0,40.0,4.24969425375,2.09499474489,2.82099160639,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,268909.603237,0.11254699999999994,0.132813,1.3362479999999994,13.846933,0.06466099999999995,0.014743999999999993,0.02186,0.008978999999999992,0.3142789999999999,Rocky Mountain maple forest,0.79,317,317
WF318,Wildfires,40.909642,-124.115819,WF,1.0,201608010000Z,10.0,CA,USA,06023,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,1.0,0.06,7.0,8.0,9.0,12.0,80.0,40.0,1.24971266318,0.285438642262,0.0621003263606,0.310501631803,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,73542.12776499998,0.014873999999999991,0.017553000000000017,0.1627200000000001,2.5455270000000008,0.008194999999999992,0.003332000000000001,0.0026960000000000005,0.001562999999999999,0.03870800000000003,Generic wetland grassland,0.0,318,318
WF319,Wildfires,48.463,-120.963,WF,1.0,201608010000Z,10.0,WA,USA,53007,2810001000,0.3,0.4,0.9,1.1,0.0,0.0,0.0,0.0,0.1,0.3,0.0,7.0,8.0,9.0,12.0,80.0,40.0,3.21673365485,0.558691614939,0.184782839336,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,186729.111409,0.03577900000000003,0.04222700000000002,0.387062,6.341564999999999,0.01962,0.00844599999999999,0.006412000000000004,0.0038730000000000006,0.09220599999999998,Avalanche and landslide chute forest,2.33,319,319
WF32,Wildfires,33.673877,-106.365782,WF,1.0,201608010000Z,10.0,NM,USA,35027,2810001000,0.1,0.9,1.3,1.4,0.0,0.0,0.01,0.0,6.8,0.6,0.0,7.0,8.0,9.0,12.0,80.0,40.0,7.86802371033,2.03492720366,2.63280389414,0.000253240613085,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,467136.70765000005,0.13477700000000006,0.15903500000000004,1.5440049999999994,19.471036000000016,0.07602599999999995,0.023280000000000002,0.025379000000000006,0.012277999999999994,0.3649009999999998,Ponderosa pine / Pinyon pine - Juniper forest,8.17,32,32
WF320,Wildfires,45.857097,-115.982463,WF,1.0,201608010000Z,10.0,ID,USA,16049,2810001000,0.7,2.1,4.4,0.7,3.5,0.0,0.33,0.05,9.7,1.7,0.06,7.0,8.0,9.0,12.0,80.0,40.0,16.064022853,9.58581520101,6.81730549771,6.93886872817,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1040061.3087439998,0.3894139999999999,0.459508,4.595597999999993,49.322275,0.22302499999999995,0.05375400000000001,0.07524899999999998,0.03179900000000001,1.081742999999999,Western larch forest,8.91,320,320
WF34,Wildfires,40.922,-110.152,WF,1.0,201608010000Z,10.0,UT,USA,49043,2810001000,0.1,1.5,4.0,2.0,3.0,5.0,0.88,0.14,3.5,1.0,0.06,7.0,8.0,9.0,12.0,80.0,40.0,13.2829478798,5.90055276667,4.52664070345,1.295089372,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,827021.81551,0.26989,0.31848100000000007,3.1417389999999994,36.41932,0.153501,0.04159700000000002,0.051534999999999984,0.02322000000000001,0.7408790000000002,Interior Douglas-fir - Ponderosa pine / Gambel oak forest,4.34,34,34
WF36,Wildfires,37.007,-119.41,WF,1.0,201608010000Z,10.0,CA,USA,06019,2810001000,0.5,0.5,1.0,1.0,1.0,0.2,1.58,0.2,0.6,1.0,0.2,7.0,8.0,9.0,12.0,80.0,40.0,6.03521114176,1.65275667206,0.763773326837,0.719929727634,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,359336.86354399996,0.08408400000000002,0.09922999999999997,0.940593,13.319404999999996,0.04687400000000002,0.016795000000000015,0.015525999999999993,0.00828499999999999,0.22302100000000005,Live oak - Blue oak woodland,1.21,36,36
WF37,Wildfires,37.797,-118.908,WF,1.0,201608010000Z,10.0,CA,USA,06051,2810001000,0.1,1.0,1.5,1.2,2.5,0.0,3.02,0.16,3.1,2.0,0.15,7.0,8.0,9.0,12.0,80.0,40.0,13.1305692399,9.24899066078,8.49356140633,12.1805882733,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,875773.577198,0.3902489999999998,0.46049200000000023,4.665334999999999,46.34173699999998,0.22498700000000002,0.04785300000000001,0.07626199999999997,0.030221999999999995,1.0962820000000002,Ponderosa pine - Jeffrey pine forest,8.62,37,37
WF38,Wildfires,41.284,-123.933,WF,1.0,201608010000Z,10.0,CA,USA,06023,2810001000,1.0,2.0,2.0,3.0,3.0,7.0,0.63,0.16,0.0,0.8,0.04,7.0,8.0,9.0,12.0,80.0,40.0,21.2233629959,5.2315033373,2.89377173086,0.102429390589,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1254317.92938,0.2894970000000001,0.34160199999999996,3.2292379999999996,46.31883599999999,0.161162,0.05873400000000004,0.05328299999999998,0.028755000000000003,0.7659729999999998,Douglas-fir - Madrone / Tanoak forest,18.8,38,38
WF4,Wildfires,44.406,-109.382,WF,1.0,201608010000Z,10.0,WY,USA,56029,2810001000,0.2,0.3,3.8,0.0,0.0,0.0,2.96,0.54,23.5,1.5,0.06,7.0,8.0,9.0,12.0,80.0,40.0,16.3613886866,11.0832634398,17.6147741289,4.41536222304,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1088979.90133,0.5955130000000002,0.7027020000000002,7.1933580000000035,66.89427800000004,0.34515699999999994,0.06560699999999998,0.117432,0.044102,1.6880490000000001,Douglas-fir / Ceanothus forest,3.75,4,4
WF40,Wildfires,33.962,-106.183,WF,1.0,201608010000Z,10.0,NM,USA,35053,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.06,0.0,0.0,0.024,7.0,8.0,9.0,12.0,80.0,40.0,0.935576017238,0.0589283414666,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,52870.989653,0.0077930000000000004,0.009198999999999997,0.07955500000000001,1.6255069999999998,0.004149999999999998,0.0023160000000000004,0.0013260000000000004,0.00097,0.019107999999999997,Tobosa - Grama grassland,0.0,40,40
WF401,Wildfires,43.838923,-76.070338,WF,1.0,201608010000Z,10.0,NY,USA,36045,2810001000,0.2,1.0,2.0,2.0,0.0,0.0,2.41,0.15,5.8,1.2,0.05,7.0,8.0,9.0,12.0,80.0,40.0,11.1298416654,6.39520226652,5.92737458746,5.94652876523,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,717831.937153,0.2856680000000001,0.3370910000000002,3.3844959999999995,35.50167200000001,0.1639269999999999,0.03811000000000003,0.05539099999999997,0.02296199999999999,0.7962449999999998,Recently logged timberland - Shrubland cover,0.19,401,401
WF403,Wildfires,34.695218,-94.446847,WF,1.0,201608010000Z,10.0,OK,USA,05113,2810001000,0.3,0.7,1.0,0.0,0.0,0.0,0.4,0.07,0.0,0.2,0.07,7.0,8.0,9.0,12.0,80.0,40.0,3.81175438665,0.328168886078,0.02011,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,216588.881476,0.03352900000000003,0.039580000000000025,0.34684199999999965,6.773324000000003,0.017991000000000004,0.009542999999999998,0.0057770000000000035,0.00407,0.08317500000000004,Ouachita montane oak forest,2.59,403,403
WF404,Wildfires,36.199,-81.808,WF,1.0,201608010000Z,10.0,NC,USA,37189,2810001000,1.0,1.0,2.0,3.0,2.0,0.5,1.29,0.26,2.8,1.0,0.04,7.0,8.0,9.0,12.0,80.0,40.0,28.9456856724,6.53839117844,2.87908748266,3.34584621315,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1701099.4586230002,0.367212,0.43331300000000006,4.055226000000001,60.858529999999995,0.20341500000000004,0.07858900000000006,0.06700800000000003,0.037594000000000044,0.9632520000000001,Southern and Central Appalachian cove forest,39.02,404,404
WF405,Wildfires,35.251575,-83.787839,WF,1.0,201608010000Z,10.0,NC,USA,37075,2810001000,0.3,0.7,1.0,0.0,0.0,0.0,2.23,0.07,0.0,0.2,0.07,7.0,8.0,9.0,12.0,80.0,40.0,8.95660859906,0.669181305977,0.03922,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,507497.16675000003,0.07698400000000004,0.09084500000000006,0.7919039999999995,15.762393999999999,0.04119400000000003,0.022320000000000017,0.01321799999999999,0.009464999999999989,0.19005900000000014,Central and Southern Appalachian montane oak forest,6.29,405,405
WF406,Wildfires,33.62,-94.052,WF,1.0,201608010000Z,10.0,AR,USA,05081,2810001000,0.5,0.5,1.0,3.0,1.0,0.5,0.57,0.06,0.0,0.75,0.02,7.0,8.0,9.0,12.0,80.0,40.0,14.9876851669,2.01823760707,0.798516148161,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,861451.109787,0.15591100000000008,0.18397900000000003,1.6674500000000005,28.645711,0.08501800000000001,0.03882800000000003,0.027679000000000016,0.01744500000000001,0.397896,West Gulf Coastal Plain mesic hardwood forest,21.52,406,406
WF407,Wildfires,32.368,-84.134,WF,1.0,201608010000Z,10.0,GA,USA,13193,2810001000,0.6,1.2,1.6,1.5,1.8,0.0,0.4,0.06,0.8,1.0,0.024,7.0,8.0,9.0,12.0,80.0,40.0,14.2232632013,1.70128174403,0.48573190507,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,814531.620391,0.13988800000000007,0.16507800000000009,1.480446999999999,26.50864799999999,0.07590400000000003,0.03639700000000004,0.02461500000000002,0.016074000000000005,0.353801,Southern Coastal Plain dry upland hardwood forest,18.2,407,407
WF408,Wildfires,48.655385,-96.664598,WF,1.0,201608010000Z,10.0,MN,USA,27069,2810001000,0.2,0.5,1.0,1.5,0.0,0.0,0.92,0.13,1.0,0.5,0.01,7.0,8.0,9.0,12.0,80.0,40.0,6.64278502957,1.14271112599,0.679637818013,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,385456.94867500005,0.07864100000000002,0.09278399999999999,0.8594170000000004,13.494333999999993,0.043341000000000025,0.01773000000000001,0.01422699999999999,0.00828699999999999,0.204439,Eastern Great Plains tallgrass aspen parkland,6.08,408,408
WF409,Wildfires,37.889869,-80.202306,WF,1.0,201608010000Z,10.0,WV,USA,54025,2810001000,0.1,0.2,0.2,0.1,0.0,0.0,0.18,0.16,0.0,0.5,0.04,7.0,8.0,9.0,12.0,80.0,40.0,2.18768839062,0.186991972276,0.017038131425,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,124289.92894700001,0.019318000000000005,0.022789000000000007,0.1999280000000001,3.8931740000000006,0.010366999999999993,0.00547,0.003330000000000002,0.0023370000000000005,0.04792800000000004,Appalachian shale barren woodland and grassland,2.54,409,409
WF41,Wildfires,42.571,-113.197,WF,1.0,201608010000Z,10.0,ID,USA,16031,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,1.0,0.21,7.0,8.0,9.0,12.0,80.0,40.0,0.60810453365,0.032005501771,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,34281.136343,0.004956000000000001,0.005858000000000001,0.05038699999999999,1.0477750000000003,0.002634999999999999,0.001493,0.000836,0.0006199999999999999,0.012114,Idaho fescue - Bluebunch wheatgrass grassland,0.0,41,41
WF410,Wildfires,35.009839,-84.360004,WF,1.0,201608010000Z,10.0,TN,USA,47139,2810001000,0.1,0.5,0.5,0.1,0.0,0.0,4.03,0.04,0.2,1.0,0.01,7.0,8.0,9.0,12.0,80.0,40.0,13.6991205478,2.09026810723,0.418807313254,1.36897388152,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,790887.602461,0.14144300000000007,0.1668950000000001,1.5105229999999994,26.092913,0.07707500000000002,0.03542200000000002,0.025079000000000014,0.015881000000000006,0.36051500000000003,Southern Appalachian montane pine forest and woodland,3.29,410,410
WF411,Wildfires,31.12,-99.294,WF,1.0,201608010000Z,10.0,TX,USA,48307,2810001000,0.2,0.4,0.8,0.2,0.0,0.0,0.75,0.18,0.0,0.2,0.046,7.0,8.0,9.0,12.0,80.0,40.0,3.05024654014,0.238632813124,0.0327204584496,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,172992.32146,0.026717,0.03151800000000003,0.2760099999999998,5.409849000000003,0.01431799999999999,0.007623000000000001,0.004601000000000004,0.003253000000000002,0.06619900000000006,Edwards Plateau limestone savanna and woodland,2.26,411,411
WF412,Wildfires,45.290361,-70.849116,WF,1.0,201608010000Z,10.0,Unknown,Unknown,-9999,2810001000,0.2,0.7,0.7,0.0,0.0,0.0,1.38,0.03,0.0,1.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,4.19881225872,1.35102226966,0.324862554241,1.4870427614,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,253001.037989,0.05842100000000002,0.06894700000000004,0.653404,9.260019999999997,0.03255700000000004,0.011673999999999988,0.010778999999999988,0.005742000000000003,0.15493000000000015,Acadian - Appalachian alpine and subalpine woodlands and barrens,0.4,412,412
WF413,Wildfires,44.816,-84.571,WF,1.0,201608010000Z,10.0,MI,USA,26039,2810001000,0.2,0.5,0.5,1.0,0.5,0.0,0.35,0.3,0.2,0.4,0.2,7.0,8.0,9.0,12.0,80.0,40.0,6.06085309176,0.984631099152,0.396226428155,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,350838.847518,0.06707500000000005,0.07914800000000002,0.7250599999999999,11.920539000000003,0.03676600000000003,0.01591800000000001,0.01201499999999999,0.007289000000000005,0.17274400000000004,Northern oak barren woodland and grassland,6.35,413,413
WF414,Wildfires,36.058519,-86.293887,WF,1.0,201608010000Z,10.0,TN,USA,47189,2810001000,0.2,0.4,0.8,0.0,0.0,0.0,0.54,0.48,0.0,0.2,0.12,7.0,8.0,9.0,12.0,80.0,40.0,4.34167301291,0.323603620255,0.04405623974,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,246013.58525699997,0.03771500000000003,0.04451400000000004,0.3889529999999999,7.674426000000002,0.020213000000000002,0.010837999999999988,0.006488000000000004,0.004605000000000004,0.09331500000000002,Nashville Basin limestone glade and woodland,4.41,414,414
WF416,Wildfires,37.451484,-89.333705,WF,1.0,201608010000Z,10.0,IL,USA,17181,2810001000,0.1,0.1,0.1,0.1,0.0,0.0,0.29,0.26,0.0,0.4,0.05,7.0,8.0,9.0,12.0,80.0,40.0,1.75503523884,0.142510736709,0.013116131425,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,99608.139155,0.015361999999999987,0.018127000000000015,0.15870100000000012,3.112024000000001,0.008229999999999989,0.004379,0.002638000000000002,0.0018670000000000002,0.03807000000000004,Calcareous glade and woodland,1.62,416,416
WF417,Wildfires,31.506177,-93.177685,WF,1.0,201608010000Z,10.0,LA,USA,22069,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.2,0.08,7.0,8.0,9.0,12.0,80.0,40.0,0.674196100881,0.0367426600464,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,38023.650932000004,0.005522,0.006513999999999998,0.056128000000000004,1.163408,0.002944,0.0016579999999999993,0.0009430000000000002,0.000696,0.013496000000000001,West Gulf Coastal Plain glade and barrens,0.2,417,417
WF418,Wildfires,44.127714,-76.11847,WF,1.0,201608010000Z,10.0,NY,USA,36045,2810001000,0.1,0.1,0.1,0.1,0.0,0.0,0.11,0.26,0.0,0.4,0.04,7.0,8.0,9.0,12.0,80.0,40.0,1.52795579325,0.148834110919,0.013116131425,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,87057.705343,0.01380299999999999,0.016303000000000005,0.14372500000000007,2.7462120000000003,0.007425000000000005,0.00384,0.002394000000000001,0.0016599999999999998,0.03443400000000003,Great Lakes alvar savanna and shrubland,0.61,418,418
WF419,Wildfires,30.636464,-98.677335,WF,1.0,201608010000Z,10.0,TX,USA,48299,2810001000,0.2,0.4,0.0,0.2,0.0,0.0,0.8,0.18,0.0,0.2,0.05,7.0,8.0,9.0,12.0,80.0,40.0,3.02415578336,0.237977668024,0.0327204584496,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,171531.33439399998,0.026518000000000007,0.03128300000000004,0.2739999999999999,5.365898000000003,0.014217999999999991,0.007563,0.004567000000000004,0.0032290000000000023,0.06571000000000007,Llano Uplift acidic woodland and glade,2.29,419,419
WF42,Wildfires,43.254,-110.295,WF,1.0,201608010000Z,10.0,WY,USA,56035,2810001000,0.3,0.7,1.8,9.0,0.6,0.0,0.01,0.36,5.0,1.3,0.04,7.0,8.0,9.0,12.0,80.0,40.0,12.6955477434,6.48396107776,7.0715542192,5.35071119008,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,805691.895753,0.3175130000000002,0.374673,3.755237000000001,39.79729500000001,0.1820379999999999,0.043006,0.061465,0.025707000000000004,0.8836769999999997,Trembling aspen / Engelmann spruce forest,7.29,42,42
WF421,Wildfires,38.806706,-84.1482,WF,1.0,201608010000Z,10.0,OH,USA,39025,2810001000,0.2,0.4,0.8,0.0,0.0,0.0,0.06,2.0,0.0,0.3,0.5,7.0,8.0,9.0,12.0,80.0,40.0,8.28011415769,0.56665695269,0.04428065768,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,468470.9043500001,0.07043900000000003,0.08312100000000004,0.7228469999999998,14.510568,0.03765400000000003,0.020584000000000015,0.012064999999999987,0.008702999999999989,0.17354700000000012,Bluegrass savanna and woodland,10.78,421,421
WF422,Wildfires,34.984347,-94.797291,WF,1.0,201608010000Z,10.0,OK,USA,40079,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.0,0.45,7.0,8.0,9.0,12.0,80.0,40.0,2.6816603781,0.182819210637,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,151729.89803300003,0.022559000000000003,0.026622000000000003,0.230959,4.678610999999999,0.012041999999999997,0.006654999999999999,0.0038559999999999996,0.0028069999999999996,0.05546700000000001,Arkansas Valley prairie and woodland,1.76,422,422
WF423,Wildfires,34.945493,-84.959995,WF,1.0,201608010000Z,10.0,GA,USA,13313,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.0,0.45,7.0,8.0,9.0,12.0,80.0,40.0,2.87058406625,1.1429612277,0.273794776303,1.36897388152,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,176381.50457099994,0.04444300000000002,0.05245000000000002,0.5036240000000003,6.708079999999998,0.024950000000000007,0.008231999999999991,0.008292999999999991,0.004194000000000004,0.11920000000000001,Highland Rim prairie and barrens,1.96,423,423
WF424,Wildfires,27.423,-80.794,WF,1.0,201608010000Z,10.0,FL,USA,12093,2810001000,0.2,0.2,0.5,0.5,0.5,0.0,1.39,0.12,1.0,4.0,0.03,7.0,8.0,9.0,12.0,80.0,40.0,9.33037250076,4.64625190291,1.54183506496,5.29424,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,588192.7721269999,0.17076299999999997,0.20149900000000004,1.9691549999999993,24.00615899999998,0.09665700000000002,0.028196000000000016,0.03234700000000003,0.015202999999999993,0.4649560000000001,Southern Coastal Plain nonriverine cypress dome forest,11.15,424,424
WF425,Wildfires,31.553,-88.643,WF,1.0,201608010000Z,10.0,MS,USA,28153,2810001000,0.5,0.5,1.0,1.5,0.5,0.0,2.55,0.06,2.0,1.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,19.7345206002,2.082045548,0.843901283542,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1126084.7240650002,0.19229000000000007,0.22689000000000004,2.031188000000001,36.62842200000002,0.10423100000000003,0.05040800000000003,0.03378100000000003,0.022200000000000004,0.48555999999999994,Coastal Plain seepage swamp and baygall forest,21.89,425,425
WF426,Wildfires,27.97,-97.785,WF,1.0,201608010000Z,10.0,TX,USA,48409,2810001000,0.2,0.4,0.8,0.2,0.5,0.0,0.3,0.24,0.7,0.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,6.73016683894,0.741478971393,0.38553929367,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,384597.57332699996,0.06771500000000004,0.07991000000000002,0.7197870000000001,12.671108999999996,0.03682000000000003,0.017303000000000002,0.011951999999999996,0.007702000000000005,0.17190500000000014,Tamaulipan riparian forest,11.27,426,426
WF427,Wildfires,45.087,-83.683,WF,1.0,201608010000Z,10.0,MI,USA,26007,2810001000,0.4,1.0,2.0,4.0,2.0,0.0,0.47,0.02,3.0,4.0,0.003,7.0,8.0,9.0,12.0,80.0,40.0,12.7891181422,17.8801823067,29.9458430991,43.6369501845,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1024112.788356,0.8870120000000001,1.0466670000000011,10.948036000000002,87.59484199999999,0.5199000000000001,0.07428299999999993,0.178225,0.059305000000000045,2.562007000000001,Laurentian - Acadian alkaline swamp forest,6.76,427,427
WF428,Wildfires,26.554711,-82.094141,WF,1.0,201608010000Z,10.0,Unknown,Unknown,12071,2810001000,0.3,0.3,0.5,0.5,0.0,0.0,0.0,0.16,0.0,1.5,0.07,7.0,8.0,9.0,12.0,80.0,40.0,12.5297034384,0.989674754222,0.019282648074,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,710620.9001839999,0.10798800000000004,0.12743200000000018,1.1116209999999989,22.075682999999998,0.05781100000000002,0.031236000000000007,0.018547000000000004,0.013263999999999996,0.2667539999999993,Melaleuca quinquenervia forest,19.88,428,428
WF429,Wildfires,31.491,-81.36,WF,1.0,201608010000Z,10.0,GA,USA,13191,2810001000,0.4,0.7,1.4,1.8,1.8,0.0,0.73,0.08,1.2,1.0,0.03,7.0,8.0,9.0,12.0,80.0,40.0,11.4357172154,1.60843627868,0.771002474533,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,658327.6766320002,0.12278999999999998,0.14489400000000005,1.3205480000000005,22.176879000000007,0.06713700000000004,0.02983400000000001,0.021907999999999997,0.01353599999999999,0.31486100000000017,Introduced upland vegetation - Treed,13.74,429,429
WF43,Wildfires,32.455167,-108.470582,WF,1.0,201608010000Z,10.0,NM,USA,35017,2810001000,0.1,0.4,0.8,1.0,0.0,0.0,0.36,0.43,0.0,0.4,0.07,7.0,8.0,9.0,12.0,80.0,40.0,4.85743686755,0.562598219192,0.129973107148,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,277979.278176,0.04688400000000004,0.05531400000000002,0.494199,8.977555999999993,0.025388,0.012373999999999991,0.008208999999999994,0.005427000000000004,0.11816800000000005,Arizona white oak - Silverleaf oak - Emory oak woodland,3.61,43,43
WF430,Wildfires,36.890424,-89.847235,WF,1.0,201608010000Z,10.0,MO,USA,29207,2810001000,0.6,1.2,1.6,1.5,1.8,0.0,1.2,0.06,1.6,1.0,0.03,7.0,8.0,9.0,12.0,80.0,40.0,13.5306432238,1.85402464727,0.944711916943,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,778190.0930390002,0.14501000000000003,0.17110400000000006,1.5589640000000007,26.21625900000001,0.07928300000000003,0.035285000000000025,0.025855999999999997,0.016003000000000014,0.37171700000000013,Mississippi River alluvial plain loess slope forest,15.31,430,430
WF431,Wildfires,33.097151,-88.522288,WF,1.0,201608010000Z,10.0,MS,USA,28103,2810001000,0.6,1.0,1.2,1.2,1.0,0.0,1.34,0.26,0.8,1.0,0.04,7.0,8.0,9.0,12.0,80.0,40.0,13.1101416798,1.37410429737,0.360705067051,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,748119.6826990001,0.12427300000000005,0.14664300000000005,1.3055799999999993,24.042911000000025,0.06719700000000005,0.03329700000000003,0.02172900000000001,0.014537999999999992,0.31235099999999993,East Gulf Coastal Plain limestone forest,14.82,431,431
WF432,Wildfires,25.261537,-80.512277,WF,1.0,201608010000Z,10.0,FL,USA,12025,2810001000,0.1,0.2,1.5,1.5,1.5,0.0,1.78,0.04,1.0,1.0,0.01,7.0,8.0,9.0,12.0,80.0,40.0,8.27210189077,1.20010954012,0.605298983239,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,476765.35366399994,0.09020800000000002,0.106452,0.9728929999999997,16.15894200000001,0.04939700000000001,0.021651000000000007,0.016129000000000008,0.009870999999999991,0.231875,South Florida hardwood hammock forest,6.22,432,432
WF433,Wildfires,42.652869,-70.640178,WF,1.0,201608010000Z,10.0,MA,USA,25009,2810001000,0.2,0.4,0.8,0.2,0.0,0.0,0.75,0.48,0.0,0.2,0.12,7.0,8.0,9.0,12.0,80.0,40.0,3.06588745944,0.275272552378,0.05072912459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,174358.85581000004,0.027730000000000008,0.032730000000000044,0.28859799999999985,5.511698000000001,0.014929999999999992,0.0077050000000000035,0.004805000000000004,0.0033190000000000025,0.06914300000000002,Atlantic Coastal Plain maritime grassland and woodland,0.8,433,433
WF434,Wildfires,37.197302,-89.44323,WF,1.0,201608010000Z,10.0,MO,USA,17003,2810001000,0.2,0.5,0.5,0.5,0.2,0.0,0.57,0.24,0.2,0.4,0.16,7.0,8.0,9.0,12.0,80.0,40.0,5.343813435,0.56599456042,0.191798920791,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,305072.734536,0.051501000000000026,0.06076700000000004,0.5427820000000002,9.870511,0.027884000000000013,0.013611999999999994,0.009032999999999989,0.005977000000000006,0.1297900000000001,Mississippi River dune woodland and forest,6.53,434,434
